student_id,school_id,school_belonging,peer_inclusivity,teacher_support,community_activities,small_school,school_context
3652,5,1,0,1,0,0,Rural
3653,89,1,1,0,1,1,Suburban
3654,102,0,0,0,1,1,Urban
3655,82,1,1,1,1,1,Rural
3656,63,1,0,0,0,1,Urban
3657,1,1,1,1,0,0,Urban
3658,25,1,1,0,0,0,Suburban
3659,81,1,0,1,1,1,Urban
3660,46,1,1,1,1,1,Urban
3661,15,0,0,1,1,0,Suburban
3662,69,1,1,1,1,0,Urban
3663,17,1,1,0,1,0,Urban
3664,21,1,1,1,1,1,Suburban
3665,53,1,1,1,1,1,Suburban
3666,55,1,1,1,1,1,Suburban
3667,87,0,1,1,1,1,Urban
3668,107,1,1,1,0,0,Rural
3669,10,1,1,1,1,1,Urban
3670,81,0,0,0,0,1,Urban
3671,57,0,0,0,0,0,Rural
3672,65,0,1,0,1,0,Rural
3673,37,1,0,1,1,0,Urban
3674,112,1,1,0,1,0,Suburban
3675,7,0,0,1,0,0,Urban
3676,76,1,0,1,1,1,Rural
3677,40,0,0,1,0,0,Suburban
3678,50,1,1,0,1,0,Urban
3679,1,1,0,0,0,0,Urban
3680,20,1,1,0,1,0,Urban
3681,108,1,0,0,1,1,Suburban
3682,31,1,1,0,0,1,Urban
3683,68,0,0,0,1,1,Urban
3684,90,0,0,1,1,0,Suburban
3685,12,1,0,1,0,1,Urban
3686,22,1,1,1,0,0,Urban
3687,1,0,0,1,0,0,Urban
3688,1,1,1,1,0,0,Urban
3689,3,1,0,1,1,1,Urban
3690,117,1,1,1,1,1,Suburban
3691,76,1,1,0,0,1,Rural
3692,118,1,1,0,0,0,Urban
3693,21,1,1,1,1,1,Suburban
3694,13,1,1,1,0,1,Rural
3695,61,1,1,1,0,0,Rural
3696,13,1,1,1,0,1,Rural
3697,117,1,0,0,1,1,Suburban
3698,105,1,0,1,1,1,Rural
3699,82,1,1,1,1,1,Rural
3700,33,1,1,0,0,0,Rural
3701,6,1,1,0,1,0,Rural
3702,25,1,1,1,1,0,Suburban
3703,23,1,0,0,1,0,Urban
3704,88,1,0,1,0,1,Urban
3705,101,1,1,1,1,0,Urban
3706,26,0,1,1,1,1,Suburban
3707,4,1,1,1,0,1,Suburban
3708,102,0,0,1,0,1,Urban
3709,35,1,0,1,1,1,Suburban
3710,113,1,1,1,1,1,Urban
3711,75,1,1,0,1,1,Suburban
3712,100,1,0,1,1,0,Suburban
3713,25,1,0,1,1,0,Suburban
3714,20,0,1,0,0,0,Urban
3715,1,1,1,1,0,0,Urban
3716,94,0,1,0,1,1,Urban
3717,68,1,1,1,0,1,Urban
3718,23,1,1,1,0,0,Urban
3719,99,1,1,1,1,0,Suburban
3720,106,1,1,1,1,0,Urban
3721,22,1,1,1,0,0,Urban
3722,95,1,0,1,0,1,Urban
3723,62,1,1,1,0,0,Rural
3724,1,0,1,1,0,0,Urban
3725,59,1,1,1,1,0,Urban
3726,68,1,1,1,0,1,Urban
3727,19,1,0,1,1,0,Rural
3728,30,1,1,1,1,0,Urban
3729,1,1,1,1,1,0,Urban
3730,48,0,0,1,0,1,Suburban
3731,19,1,1,0,1,0,Rural
3732,52,1,0,1,0,1,Urban
3733,85,1,1,0,0,0,Urban
3734,22,1,1,1,1,0,Urban
3735,50,1,1,1,0,0,Urban
3736,66,1,1,1,1,1,Suburban
3737,6,0,0,0,0,0,Rural
3738,64,0,0,1,0,0,Suburban
3739,21,1,1,1,1,1,Suburban
3740,97,1,1,1,1,1,Suburban
3741,19,1,0,1,1,0,Rural
3742,91,0,0,1,1,0,Suburban
3743,37,1,1,1,0,0,Urban
3744,63,1,1,1,1,1,Urban
3745,29,1,1,1,0,1,Rural
3746,60,1,0,1,1,0,Urban
3747,92,1,1,0,1,1,Urban
3748,34,1,1,0,1,1,Urban
3749,1,1,0,1,1,0,Urban
3750,48,1,1,1,0,1,Suburban
3751,89,1,1,0,1,1,Suburban
3752,21,0,1,1,0,1,Suburban
3753,34,0,1,1,0,1,Urban
3754,26,0,1,0,0,1,Suburban
3755,36,1,1,1,1,1,Suburban
3756,99,0,1,1,0,0,Suburban
3757,23,0,1,0,0,0,Urban
3758,81,1,0,1,1,1,Urban
3759,47,0,0,0,1,0,Urban
3760,106,0,1,0,0,0,Urban
3761,76,0,1,0,0,1,Rural
3762,44,1,1,1,1,1,Rural
3763,20,1,1,1,1,0,Urban
3764,103,1,1,1,0,0,Urban
3765,27,1,0,1,1,0,Urban
3766,106,1,1,1,1,0,Urban
3767,61,1,1,1,1,0,Rural
3768,37,1,1,1,1,0,Urban
3769,84,1,0,1,1,0,Urban
3770,52,1,1,1,1,1,Urban
3771,75,0,0,0,0,1,Suburban
3772,92,1,1,0,1,1,Urban
3773,62,1,0,0,1,0,Rural
3774,66,0,0,1,0,1,Suburban
3775,24,1,1,0,1,0,Urban
3776,80,0,1,0,0,0,Urban
3777,12,0,1,1,0,1,Urban
3778,16,1,1,1,0,0,Suburban
3779,36,1,0,1,1,1,Suburban
3780,2,1,0,1,1,1,Urban
3781,89,1,0,1,0,1,Suburban
3782,62,1,0,1,1,0,Rural
3783,64,1,1,0,0,0,Suburban
3784,29,1,1,1,1,1,Rural
3785,92,0,0,1,1,1,Urban
3786,74,0,1,0,1,1,Urban
3787,109,1,0,1,1,0,Suburban
3788,87,0,1,0,0,1,Urban
3789,96,1,1,1,1,0,Suburban
3790,31,1,0,0,1,1,Urban
3791,83,1,1,1,0,0,Suburban
3792,15,1,0,1,1,0,Suburban
3793,55,1,0,1,1,1,Suburban
3794,33,0,0,0,0,0,Rural
3795,81,1,0,0,1,1,Urban
3796,52,1,1,1,1,1,Urban
3797,100,0,0,0,1,0,Suburban
3798,20,0,1,1,0,0,Urban
3799,73,1,1,1,0,0,Urban
3800,38,1,0,0,0,0,Suburban
3801,3,1,1,1,1,1,Urban
3802,54,1,1,1,1,1,Urban
3803,66,1,1,0,1,1,Suburban
3804,18,0,1,0,0,1,Rural
3805,87,1,0,0,0,1,Urban
3806,83,1,1,0,1,0,Suburban
3807,7,1,0,1,1,0,Urban
3808,35,0,0,0,1,1,Suburban
3809,114,1,0,1,1,1,Suburban
3810,84,1,1,0,1,0,Urban
3811,84,1,0,1,1,0,Urban
3812,83,1,1,1,1,0,Suburban
3813,105,1,0,1,0,1,Rural
3814,80,1,1,1,1,0,Urban
3815,102,1,0,1,1,1,Urban
3816,85,1,0,0,0,0,Urban
3817,93,0,1,0,0,1,Suburban
3818,108,1,1,1,0,1,Suburban
3819,60,0,0,0,1,0,Urban
3820,102,1,1,1,0,1,Urban
3821,109,0,0,1,0,0,Suburban
3822,24,1,1,1,1,0,Urban
3823,101,0,1,0,0,0,Urban
3824,93,1,0,0,1,1,Suburban
3825,95,1,0,1,0,1,Urban
3826,109,1,0,1,1,0,Suburban
3827,116,0,1,1,0,1,Urban
3828,39,1,0,1,0,1,Urban
3829,12,1,1,1,0,1,Urban
3830,94,0,0,1,1,1,Urban
3831,53,1,0,1,1,1,Suburban
3832,64,1,1,0,0,0,Suburban
3833,4,1,1,1,1,1,Suburban
3834,94,0,1,1,0,1,Urban
3835,5,0,0,1,1,0,Rural
3836,16,1,1,0,1,0,Suburban
3837,27,1,0,0,1,0,Urban
3838,4,1,1,0,1,1,Suburban
3839,72,1,0,1,1,0,Suburban
3840,48,1,0,0,1,1,Suburban
3841,8,1,1,1,1,1,Suburban
3842,81,1,1,1,1,1,Urban
3843,46,1,1,1,1,1,Urban
3844,44,1,0,1,1,1,Rural
3845,67,0,0,0,1,0,Suburban
3846,91,0,1,0,1,0,Suburban
3847,52,1,0,1,1,1,Urban
3848,34,1,1,1,0,1,Urban
3849,62,1,1,1,0,0,Rural
3850,109,0,0,1,0,0,Suburban
3851,21,0,1,1,1,1,Suburban
3852,107,1,1,0,0,0,Rural
3853,24,1,1,0,1,0,Urban
3854,44,1,1,1,1,1,Rural
3855,114,1,1,0,1,1,Suburban
3856,41,1,1,1,0,0,Suburban
3857,29,1,0,1,1,1,Rural
3858,103,1,1,1,1,0,Urban
3859,6,1,1,1,1,0,Rural
3860,56,1,1,0,0,1,Urban
3861,14,1,1,1,1,0,Urban
3862,50,1,0,1,1,0,Urban
3863,78,1,0,1,1,0,Suburban
3864,101,0,1,0,1,0,Urban
3865,52,1,0,1,1,1,Urban
3866,88,1,1,0,1,1,Urban
3867,77,1,1,0,1,1,Rural
3868,1,1,1,1,1,0,Urban
3869,12,1,1,1,1,1,Urban
3870,115,1,1,0,0,1,Urban
3871,106,1,0,1,0,0,Urban
3872,24,1,1,0,0,0,Urban
3873,37,1,0,1,0,0,Urban
3874,84,1,1,1,0,0,Urban
3875,70,0,1,0,0,1,Rural
3876,76,0,0,0,1,1,Rural
3877,85,0,1,0,0,0,Urban
3878,3,1,1,1,0,1,Urban
3879,27,0,0,0,1,0,Urban
3880,110,0,0,0,1,0,Suburban
3881,53,1,0,0,1,1,Suburban
3882,100,1,0,1,1,0,Suburban
3883,17,1,0,1,0,0,Urban
3884,113,0,0,0,0,1,Urban
3885,110,1,1,1,0,0,Suburban
3886,15,1,1,1,0,0,Suburban
3887,39,1,1,1,0,1,Urban
3888,4,1,1,1,1,1,Suburban
3889,17,1,0,1,0,0,Urban
3890,102,1,0,1,0,1,Urban
3891,11,0,1,0,0,0,Urban
3892,12,1,1,1,1,1,Urban
3893,111,0,0,1,0,0,Suburban
3894,32,1,1,1,0,0,Suburban
3895,27,0,0,1,0,0,Urban
3896,44,1,1,1,0,1,Rural
3897,43,0,1,0,0,0,Urban
3898,91,1,1,1,1,0,Suburban
3899,49,1,1,0,0,1,Suburban
3900,104,1,0,1,1,1,Urban
3901,108,1,0,1,1,1,Suburban
3902,93,0,0,1,1,1,Suburban
3903,73,1,1,1,0,0,Urban
3904,43,1,1,0,0,0,Urban
3905,3,0,0,0,0,1,Urban
3906,103,1,0,1,1,0,Urban
3907,29,1,1,1,1,1,Rural
3908,85,1,1,1,0,0,Urban
3909,35,1,0,1,1,1,Suburban
3910,117,1,1,0,1,1,Suburban
3911,48,1,1,1,1,1,Suburban
3912,74,1,1,0,0,1,Urban
3913,87,1,1,1,1,1,Urban
3914,39,1,0,1,0,1,Urban
3915,89,1,0,1,1,1,Suburban
3916,24,1,1,1,0,0,Urban
3917,20,0,1,0,0,0,Urban
3918,15,1,1,1,1,0,Suburban
3919,85,1,1,0,1,0,Urban
3920,117,1,1,1,0,1,Suburban
3921,106,0,0,0,0,0,Urban
3922,76,1,1,1,1,1,Rural
3923,18,1,1,0,1,1,Rural
3924,60,0,1,0,1,0,Urban
3925,87,1,1,0,1,1,Urban
3926,119,1,1,1,0,1,Rural
3927,105,1,1,0,1,1,Rural
3928,93,1,0,1,1,1,Suburban
3929,41,1,1,1,1,0,Suburban
3930,100,1,1,1,0,0,Suburban
3931,69,0,0,1,1,0,Urban
3932,103,0,0,0,1,0,Urban
3933,90,1,1,1,1,0,Suburban
3934,103,1,0,1,1,0,Urban
3935,75,1,1,1,1,1,Suburban
3936,106,1,1,1,1,0,Urban
3937,11,1,1,1,0,0,Urban
3938,120,1,0,1,0,1,Rural
3939,56,0,0,1,1,1,Urban
3940,18,1,1,1,1,1,Rural
3941,12,1,1,0,0,1,Urban
3942,121,0,0,0,1,1,Rural
3943,16,1,1,0,0,0,Suburban
3944,27,1,1,1,0,0,Urban
3945,100,1,0,1,1,0,Suburban
3946,17,1,0,1,1,0,Urban
3947,113,1,0,1,0,1,Urban
3948,85,0,0,1,1,0,Urban
3949,119,1,1,1,1,1,Rural
3950,101,0,0,1,1,0,Urban
3951,31,1,0,1,0,1,Urban
3952,109,0,1,0,1,0,Suburban
3953,35,1,1,1,0,1,Suburban
3954,27,1,1,1,0,0,Urban
3955,87,1,1,1,1,1,Urban
3956,32,1,0,1,1,0,Suburban
3957,17,0,0,1,0,0,Urban
3958,11,1,1,1,1,0,Urban
3959,1,1,1,1,1,0,Urban
3960,92,0,0,0,1,1,Urban
3961,82,0,1,0,1,1,Rural
3962,49,1,1,1,0,1,Suburban
3963,41,1,1,1,1,0,Suburban
3964,20,1,1,1,0,0,Urban
3965,71,1,1,0,1,1,Rural
3966,37,0,1,1,0,0,Urban
3967,16,1,1,1,0,0,Suburban
3968,39,1,1,1,1,1,Urban
3969,109,0,1,1,0,0,Suburban
3970,45,1,1,0,0,0,Urban
3971,64,0,0,1,0,0,Suburban
3972,47,1,0,1,1,0,Urban
3973,23,1,1,1,1,0,Urban
3974,32,1,1,1,0,0,Suburban
3975,49,0,0,0,0,1,Suburban
3976,81,0,1,0,0,1,Urban
3977,19,1,1,1,1,0,Rural
3978,106,1,0,1,1,0,Urban
3979,98,1,0,1,0,0,Rural
3980,78,1,0,1,0,0,Suburban
3981,119,1,1,1,0,1,Rural
3982,67,0,0,1,0,0,Suburban
3983,39,1,1,1,0,1,Urban
3984,89,1,0,1,1,1,Suburban
3985,60,1,1,1,0,0,Urban
3986,11,1,1,0,1,0,Urban
3987,49,1,0,1,1,1,Suburban
3988,15,1,1,0,0,0,Suburban
3989,83,1,1,1,1,0,Suburban
3990,61,1,0,1,1,0,Rural
3991,43,1,1,0,0,0,Urban
3992,15,1,1,1,1,0,Suburban
3993,79,1,1,0,0,0,Suburban
3994,102,1,0,1,1,1,Urban
3995,79,1,0,1,1,0,Suburban
3996,73,1,1,1,1,0,Urban
3997,5,1,0,1,1,0,Rural
3998,83,1,1,1,1,0,Suburban
3999,88,1,0,1,1,1,Urban
4000,29,1,1,1,1,1,Rural
4001,62,1,1,1,0,0,Rural
4002,60,0,0,1,1,0,Urban
4003,69,1,1,1,0,0,Urban
4004,22,1,1,1,0,0,Urban
4005,13,1,1,1,1,1,Rural
4006,50,0,0,0,0,0,Urban
4007,116,1,1,0,0,1,Urban
4008,113,1,1,1,1,1,Urban
4009,47,0,1,0,0,0,Urban
4010,110,0,1,1,0,0,Suburban
4011,29,1,1,0,1,1,Rural
4012,80,0,0,0,1,0,Urban
4013,100,1,0,0,1,0,Suburban
4014,17,0,1,1,1,0,Urban
4015,20,1,1,1,1,0,Urban
4016,78,1,1,1,1,0,Suburban
4017,114,1,1,0,0,1,Suburban
4018,6,1,0,1,1,0,Rural
4019,22,1,1,0,1,0,Urban
4020,104,1,1,1,0,1,Urban
4021,9,0,0,0,0,1,Suburban
4022,32,1,1,1,0,0,Suburban
4023,88,1,0,1,1,1,Urban
4024,33,1,1,1,0,0,Rural
4025,77,1,0,1,1,1,Rural
4026,99,1,0,1,1,0,Suburban
4027,70,1,0,0,1,1,Rural
4028,49,1,0,1,0,1,Suburban
4029,104,1,1,1,1,1,Urban
4030,30,0,1,0,0,0,Urban
4031,102,0,0,1,1,1,Urban
4032,16,1,1,0,1,0,Suburban
4033,65,1,1,0,0,0,Rural
4034,106,0,1,1,1,0,Urban
4035,82,1,1,1,0,1,Rural
4036,86,1,1,1,1,0,Suburban
4037,90,1,1,0,0,0,Suburban
4038,14,1,0,1,0,0,Urban
4039,56,1,1,1,0,1,Urban
4040,37,0,1,0,0,0,Urban
4041,49,1,1,1,1,1,Suburban
4042,78,1,1,0,1,0,Suburban
4043,90,1,0,0,1,0,Suburban
4044,50,1,1,1,0,0,Urban
4045,36,1,1,0,0,1,Suburban
4046,52,1,0,0,1,1,Urban
4047,23,1,1,1,0,0,Urban
4048,66,1,1,1,1,1,Suburban
4049,103,1,1,1,1,0,Urban
4050,71,1,0,1,0,1,Rural
4051,103,1,1,0,1,0,Urban
4052,45,1,1,1,1,0,Urban
4053,115,0,1,1,1,1,Urban
4054,86,0,1,1,0,0,Suburban
4055,28,1,1,1,0,1,Urban
4056,102,0,1,0,0,1,Urban
4057,20,1,1,0,0,0,Urban
4058,49,0,0,1,0,1,Suburban
4059,57,1,0,1,1,0,Rural
4060,82,1,1,1,1,1,Rural
4061,121,1,0,1,1,1,Rural
4062,88,0,1,1,0,1,Urban
4063,97,1,1,1,1,1,Suburban
4064,59,0,0,0,0,0,Urban
4065,119,0,0,1,1,1,Rural
4066,109,1,0,0,1,0,Suburban
4067,26,1,1,1,1,1,Suburban
4068,19,1,0,1,1,0,Rural
4069,112,0,1,0,1,0,Suburban
4070,106,0,0,1,0,0,Urban
4071,13,1,0,0,0,1,Rural
4072,74,1,1,1,0,1,Urban
4073,62,1,0,1,0,0,Rural
4074,14,1,1,0,1,0,Urban
4075,73,1,1,1,0,0,Urban
4076,117,1,1,0,1,1,Suburban
4077,11,0,1,0,0,0,Urban
4078,67,0,0,1,0,0,Suburban
4079,104,0,0,1,1,1,Urban
4080,12,1,1,1,0,1,Urban
4081,35,1,0,1,1,1,Suburban
4082,103,0,0,0,1,0,Urban
4083,110,1,1,1,0,0,Suburban
4084,39,1,0,1,1,1,Urban
4085,32,1,1,0,0,0,Suburban
4086,103,0,0,1,1,0,Urban
4087,14,1,1,0,1,0,Urban
4088,108,1,1,1,0,1,Suburban
4089,65,0,1,0,1,0,Rural
4090,27,0,0,1,0,0,Urban
4091,101,1,1,1,1,0,Urban
4092,60,1,1,1,1,0,Urban
4093,43,1,1,1,1,0,Urban
4094,65,1,0,0,1,0,Rural
4095,55,1,1,1,0,1,Suburban
4096,109,1,1,0,1,0,Suburban
4097,93,1,1,1,0,1,Suburban
4098,88,1,1,1,1,1,Urban
4099,119,1,0,1,0,1,Rural
4100,81,1,0,1,1,1,Urban
4101,35,1,1,1,1,1,Suburban
4102,95,1,1,1,1,1,Urban
4103,106,1,0,0,0,0,Urban
4104,32,1,1,1,1,0,Suburban
4105,19,1,0,1,1,0,Rural
4106,95,1,0,1,1,1,Urban
4107,39,0,0,1,0,1,Urban
4108,20,0,1,0,0,0,Urban
4109,28,1,1,1,0,1,Urban
4110,3,1,0,1,0,1,Urban
4111,32,1,1,1,0,0,Suburban
4112,86,1,0,1,0,0,Suburban
4113,108,1,1,1,0,1,Suburban
4114,58,0,0,1,0,0,Urban
4115,54,1,1,1,0,1,Urban
4116,42,1,1,1,1,0,Suburban
4117,117,1,1,0,1,1,Suburban
4118,108,1,0,1,0,1,Suburban
4119,15,0,0,0,1,0,Suburban
4120,102,0,1,1,1,1,Urban
4121,83,1,1,0,1,0,Suburban
4122,62,1,0,1,0,0,Rural
4123,31,1,1,1,0,1,Urban
4124,61,1,1,1,1,0,Rural
4125,26,1,1,1,0,1,Suburban
4126,69,1,1,1,0,0,Urban
4127,57,0,1,1,0,0,Rural
4128,20,1,1,1,0,0,Urban
4129,66,1,1,1,1,1,Suburban
4130,21,0,1,1,0,1,Suburban
4131,115,1,1,0,1,1,Urban
4132,60,1,1,1,1,0,Urban
4133,63,1,1,1,1,1,Urban
4134,51,0,0,1,0,1,Suburban
4135,100,1,1,1,0,0,Suburban
4136,92,1,1,1,0,1,Urban
4137,84,1,1,0,0,0,Urban
4138,101,1,1,1,1,0,Urban
4139,39,1,1,1,0,1,Urban
4140,100,1,1,1,1,0,Suburban
4141,11,1,0,1,1,0,Urban
4142,119,0,1,0,1,1,Rural
4143,57,1,0,0,1,0,Rural
4144,3,1,1,1,0,1,Urban
4145,37,1,1,1,0,0,Urban
4146,84,1,1,1,0,0,Urban
4147,96,1,1,1,0,0,Suburban
4148,111,1,1,1,1,0,Suburban
4149,25,0,0,0,0,0,Suburban
4150,21,1,1,1,0,1,Suburban
4151,122,1,0,1,1,1,Urban
4152,114,0,0,1,0,1,Suburban
4153,80,0,1,0,1,0,Urban
4154,112,1,1,1,0,0,Suburban
4155,42,1,1,0,0,0,Suburban
4156,1,1,1,1,1,0,Urban
4157,23,1,1,1,1,0,Urban
4158,107,0,1,0,0,0,Rural
4159,113,1,1,0,0,1,Urban
4160,24,1,1,1,0,0,Urban
4161,47,1,0,1,0,0,Urban
4162,89,0,0,0,0,1,Suburban
4163,7,0,0,1,1,0,Urban
4164,121,1,1,1,0,1,Rural
4165,122,0,1,0,0,1,Urban
4166,38,1,1,1,1,0,Suburban
4167,111,1,1,1,0,0,Suburban
4168,47,1,1,1,0,0,Urban
4169,103,1,0,1,1,0,Urban
4170,35,0,0,1,0,1,Suburban
4171,78,1,1,1,1,0,Suburban
4172,62,0,1,1,0,0,Rural
4173,73,1,1,1,0,0,Urban
4174,3,1,1,1,0,1,Urban
4175,102,0,1,1,0,1,Urban
4176,20,1,1,0,0,0,Urban
4177,105,1,1,1,0,1,Rural
4178,97,0,0,0,1,1,Suburban
4179,105,1,1,1,1,1,Rural
4180,44,1,0,0,0,1,Rural
4181,32,0,1,1,1,0,Suburban
4182,100,0,1,1,1,0,Suburban
4183,26,0,1,0,1,1,Suburban
4184,48,1,1,0,0,1,Suburban
4185,5,1,1,1,1,0,Rural
4186,59,0,0,0,0,0,Urban
4187,61,0,0,1,0,0,Rural
4188,49,1,1,0,1,1,Suburban
4189,30,1,1,1,1,0,Urban
4190,17,0,0,1,1,0,Urban
4191,70,1,1,1,1,1,Rural
4192,58,1,1,1,0,0,Urban
4193,63,1,1,0,1,1,Urban
4194,61,0,0,1,0,0,Rural
4195,63,0,0,1,0,1,Urban
4196,15,1,1,1,1,0,Suburban
4197,1,0,0,1,0,0,Urban
4198,13,1,0,1,1,1,Rural
4199,48,1,1,1,0,1,Suburban
4200,34,1,1,0,1,1,Urban
4201,30,1,1,1,0,0,Urban
4202,19,1,0,1,0,0,Rural
4203,119,0,1,0,1,1,Rural
4204,64,0,0,1,0,0,Suburban
4205,66,1,1,0,1,1,Suburban
4206,117,0,0,0,1,1,Suburban
4207,57,1,1,1,1,0,Rural
4208,44,0,1,1,1,1,Rural
4209,12,1,0,1,0,1,Urban
4210,122,1,0,1,1,1,Urban
4211,40,0,0,0,0,0,Suburban
4212,108,1,1,1,0,1,Suburban
4213,24,1,0,1,0,0,Urban
4214,11,1,1,1,1,0,Urban
4215,66,1,1,1,1,1,Suburban
4216,1,1,1,1,1,0,Urban
4217,121,1,1,0,1,1,Rural
4218,58,1,1,1,1,0,Urban
4219,28,1,0,1,1,1,Urban
4220,68,1,1,1,0,1,Urban
4221,105,1,0,0,1,1,Rural
4222,94,1,1,1,1,1,Urban
4223,59,1,1,0,0,0,Urban
4224,71,1,1,1,1,1,Rural
4225,22,0,0,0,0,0,Urban
4226,90,1,0,1,1,0,Suburban
4227,29,1,0,1,1,1,Rural
4228,89,1,0,1,1,1,Suburban
4229,74,1,1,1,1,1,Urban
4230,84,1,1,1,1,0,Urban
4231,78,1,0,1,1,0,Suburban
4232,97,1,1,1,0,1,Suburban
4233,69,1,1,1,0,0,Urban
4234,45,1,1,0,1,0,Urban
4235,70,1,1,1,1,1,Rural
4236,86,1,1,0,1,0,Suburban
4237,17,0,1,1,0,0,Urban
4238,79,1,1,1,1,0,Suburban
4239,39,1,1,1,1,1,Urban
4240,40,1,1,1,0,0,Suburban
4241,28,1,1,0,1,1,Urban
4242,117,1,0,1,1,1,Suburban
4243,2,1,1,0,1,1,Urban
4244,82,1,1,0,1,1,Rural
4245,27,0,0,1,0,0,Urban
4246,21,1,1,0,1,1,Suburban
4247,87,1,1,1,1,1,Urban
4248,7,0,0,0,0,0,Urban
4249,61,1,1,0,1,0,Rural
4250,52,1,0,1,1,1,Urban
4251,48,0,0,0,0,1,Suburban
4252,19,1,0,1,0,0,Rural
4253,73,1,1,1,0,0,Urban
4254,12,1,1,1,1,1,Urban
4255,110,1,1,1,1,0,Suburban
4256,94,1,1,1,0,1,Urban
4257,71,0,1,0,0,1,Rural
4258,2,0,1,1,0,1,Urban
4259,17,1,1,1,1,0,Urban
4260,75,1,1,1,1,1,Suburban
4261,114,1,1,1,1,1,Suburban
4262,76,1,1,0,1,1,Rural
4263,3,1,0,0,1,1,Urban
4264,21,1,1,0,0,1,Suburban
4265,78,1,1,1,1,0,Suburban
4266,79,1,0,1,1,0,Suburban
4267,51,1,1,0,1,1,Suburban
4268,106,1,1,0,1,0,Urban
4269,105,1,1,1,1,1,Rural
4270,10,1,0,1,1,1,Urban
4271,116,1,1,0,1,1,Urban
4272,55,1,1,0,1,1,Suburban
4273,36,1,1,1,1,1,Suburban
4274,51,1,0,0,0,1,Suburban
4275,74,1,1,1,0,1,Urban
4276,17,1,1,1,1,0,Urban
4277,108,1,0,1,0,1,Suburban
4278,89,0,1,1,0,1,Suburban
4279,61,1,0,1,0,0,Rural
4280,91,1,1,1,1,0,Suburban
4281,97,1,0,1,1,1,Suburban
4282,75,0,1,0,0,1,Suburban
4283,13,0,0,0,0,1,Rural
4284,65,1,0,1,1,0,Rural
4285,95,1,1,1,0,1,Urban
4286,97,1,1,0,0,1,Suburban
4287,85,1,1,1,1,0,Urban
4288,80,1,1,0,1,0,Urban
4289,103,0,1,0,0,0,Urban
4290,87,1,1,1,1,1,Urban
4291,74,1,1,0,0,1,Urban
4292,48,1,1,0,1,1,Suburban
4293,97,1,1,1,0,1,Suburban
4294,86,1,0,1,0,0,Suburban
4295,105,1,1,1,1,1,Rural
4296,70,1,1,1,1,1,Rural
4297,47,1,1,1,0,0,Urban
4298,100,0,1,1,0,0,Suburban
4299,111,1,1,1,1,0,Suburban
4300,10,1,1,0,1,1,Urban
4301,57,1,1,1,0,0,Rural
4302,80,0,0,1,1,0,Urban
4303,13,1,1,1,0,1,Rural
4304,115,1,0,1,1,1,Urban
4305,61,1,0,1,0,0,Rural
4306,58,1,0,1,0,0,Urban
4307,84,0,0,1,0,0,Urban
4308,68,0,1,0,0,1,Urban
4309,84,1,1,0,0,0,Urban
4310,86,0,0,1,0,0,Suburban
4311,29,1,1,1,0,1,Rural
4312,16,1,1,1,0,0,Suburban
4313,107,0,0,0,1,0,Rural
4314,63,0,0,1,0,1,Urban
4315,47,0,0,0,1,0,Urban
4316,43,1,0,1,0,0,Urban
4317,23,1,0,1,0,0,Urban
4318,30,0,1,1,1,0,Urban
4319,57,1,0,0,1,0,Rural
4320,30,0,1,0,0,0,Urban
4321,107,1,1,1,0,0,Rural
4322,67,1,0,1,1,0,Suburban
4323,56,1,1,1,1,1,Urban
4324,24,1,1,1,1,0,Urban
4325,113,1,1,0,0,1,Urban
4326,101,0,0,0,0,0,Urban
4327,77,1,1,0,1,1,Rural
4328,106,1,0,0,1,0,Urban
4329,96,1,1,1,1,0,Suburban
4330,101,0,0,0,1,0,Urban
4331,76,0,0,0,1,1,Rural
4332,8,1,1,1,0,1,Suburban
4333,88,1,1,0,0,1,Urban
4334,44,1,1,1,1,1,Rural
4335,80,0,0,0,0,0,Urban
4336,96,0,0,1,0,0,Suburban
4337,34,1,0,1,0,1,Urban
4338,35,1,1,1,0,1,Suburban
4339,96,1,0,1,0,0,Suburban
4340,50,0,0,1,1,0,Urban
4341,17,0,0,1,0,0,Urban
4342,2,1,0,1,1,1,Urban
4343,90,1,1,1,0,0,Suburban
4344,54,1,1,0,0,1,Urban
4345,44,0,0,0,1,1,Rural
4346,81,1,0,1,1,1,Urban
4347,102,0,1,0,0,1,Urban
4348,49,1,1,1,1,1,Suburban
4349,2,1,1,0,0,1,Urban
4350,72,1,1,1,1,0,Suburban
4351,110,1,1,1,0,0,Suburban
4352,70,1,0,1,0,1,Rural
4353,9,1,0,1,1,1,Suburban
4354,1,1,1,0,1,0,Urban
4355,69,0,1,0,0,0,Urban
4356,103,1,1,1,1,0,Urban
4357,9,1,1,1,0,1,Suburban
4358,14,0,0,0,1,0,Urban
4359,27,1,0,0,0,0,Urban
4360,9,1,1,1,1,1,Suburban
4361,36,0,0,1,0,1,Suburban
4362,93,1,0,1,0,1,Suburban
4363,84,1,0,1,1,0,Urban
4364,79,1,1,1,1,0,Suburban
4365,100,0,0,1,1,0,Suburban
4366,3,1,1,0,0,1,Urban
4367,120,1,1,1,1,1,Rural
4368,117,1,1,0,1,1,Suburban
4369,23,1,1,0,1,0,Urban
4370,122,0,1,0,1,1,Urban
4371,118,1,1,1,0,0,Urban
4372,110,1,1,0,1,0,Suburban
